Date,Slip Category,Displacements (mm),Change in Displacement (mm)
2008-05-08,,0.0,
2008-05-08,1.0,0.25908,0.25908
2008-05-14,1.0,-0.38099999999999995,-0.64008
2008-05-21,2.0,0.64008,1.02108
2008-05-28,1.0,0.015239999999999998,-0.62484
2008-06-05,1.0,0.42671999999999993,0.41147999999999996
2008-06-19,1.0,0.48767999999999995,0.06095999999999998
2008-07-02,1.0,0.65532,0.16764000000000004
2008-07-17,1.0,1.02108,0.36576
2008-07-31,1.0,1.2344399999999998,0.21335999999999994
2008-08-14,1.0,0.79248,-0.44195999999999996
2008-08-28,3.0,36.484559999999995,35.69208
2008-09-18,3.0,41.80332,5.31876
2008-10-02,1.0,42.64152,0.8382000000000035
2008-10-30,3.0,76.70291999999999,34.0614
2008-12-01,3.0,135.68171999999998,58.9788
