Date,Slip Category,Displacements (mm),Change in Displacement (mm)
2008-04-03,,0.0,
2008-04-03,1.0,0.1524,0.1524
2008-04-10,3.0,62.75832,62.605920000000005
2008-04-18,3.0,94.68611999999999,31.92779999999999
2008-04-24,3.0,106.87811999999998,12.191999999999998
2008-05-01,3.0,112.21211999999998,5.333999999999999
2008-05-08,2.0,115.33631999999999,3.1242000000000054
2008-05-14,2.0,118.65863999999999,3.322319999999995
2008-05-21,2.0,120.5484,1.8897600000000174
2008-05-28,1.0,120.51791999999999,-0.0304800000000192
2008-06-04,2.0,121.81331999999999,1.2954000000000039
2008-06-19,3.0,127.04063999999998,5.227319999999999
2008-07-02,2.0,129.32664,2.2859999999999965
2008-07-17,2.0,132.78612,3.4594800000000134
2008-07-31,1.0,133.74624,0.9601199999999958
2008-08-14,2.0,136.82471999999999,3.078479999999999
2008-08-28,2.0,139.9794,3.154680000000002
2008-09-18,2.0,144.90192,4.922519999999988
2008-10-02,2.0,147.52319999999997,2.6212800000000045
2008-10-30,3.0,158.81604,11.292840000000007
2008-12-01,3.0,176.35728,17.541239999999995
2009-01-06,1.0,169.94124,-6.416040000000003
