Date,Slip Category,Displacements (mm),Change in Displacement (mm)
2008-03-27,,0.0,
2008-04-03,1.0,-0.41147999999999996,-0.41147999999999996
2008-04-10,3.0,107.6706,108.08208
2008-04-18,2.0,111.96828,4.297680000000001
2008-04-24,1.0,112.56264,0.5943600000000134
2008-05-01,1.0,111.20627999999998,-1.3563600000000198
2008-05-08,2.0,112.31879999999998,1.1125200000000015
2008-05-15,1.0,111.99875999999999,-0.32003999999999855
2008-05-22,1.0,111.37392,-0.6248399999999875
2008-05-29,1.0,110.9472,-0.4267199999999981
2008-06-05,1.0,110.42903999999999,-0.5181600000000106
2008-06-19,2.0,112.12068,1.6916400000000054
2008-07-02,1.0,112.21211999999998,0.09143999999998992
2008-07-17,1.0,112.48644,0.2743200000000149
2008-07-31,1.0,112.27308000000001,-0.21335999999999905
2008-08-19,1.0,112.21211999999998,-0.06096000000001584
2008-09-18,3.0,138.44016,26.228040000000007
2008-10-02,1.0,134.31011999999998,-4.130040000000007
2008-10-30,2.0,136.5504,2.2402800000000127
2008-12-01,3.0,151.65323999999998,15.102839999999993
