Date,Slip Category,Displacements (mm),Change in Displacement (mm)
2019-03-28,,0.0,
2019-04-04,1.0,0.13716,0.13716
2019-04-11,1.0,1.02108,0.8839199999999999
2019-04-25,3.0,23.0886,22.06752
2019-05-09,1.0,23.759159999999998,0.6705599999999994
2019-05-23,2.0,28.392119999999995,4.632959999999997
2019-06-05,1.0,28.361639999999998,-0.03047999999999664
2019-07-09,1.0,28.2702,-0.0914400000000012
2019-08-09,1.0,29.154119999999995,0.8839199999999985
2019-09-04,1.0,29.9466,0.792480000000003
2019-10-10,1.0,29.931359999999994,-0.01524000000000396
2019-11-08,1.0,30.540959999999995,0.6096000000000005
2019-12-11,2.0,34.93008,4.389120000000001
2020-01-06,3.0,77.22108,42.291
2020-02-07,3.0,123.55068,46.329600000000006
