Date,Slip Category,Displacements (mm),Change in Displacement (mm)
2010-05-19,,0.0,
2010-08-12,2.0,3.7795199999999993,3.7795199999999993
2010-12-06,2.0,6.858,3.0784800000000008
2011-03-23,1.0,6.5531999999999995,-0.30480000000000024
2011-06-23,2.0,8.0772,1.5239999999999998
2011-10-21,3.0,13.97508,5.89788
2012-01-23,1.0,13.274039999999998,-0.7010400000000017
2012-05-11,1.0,14.264639999999998,0.9906000000000008
2012-08-15,2.0,18.135599999999997,3.8709599999999993
2012-11-28,2.0,19.24812,1.1125200000000015
2013-02-21,1.0,19.11096,-0.1371600000000018
2013-05-22,1.0,19.78152,0.6705600000000023
2013-08-21,2.0,20.802599999999998,1.0210799999999975
2013-11-20,1.0,21.32076,0.5181600000000022
2014-02-21,1.0,21.65604,0.3352799999999997
2014-05-29,1.0,22.50948,0.853439999999999
2014-08-29,2.0,26.700479999999995,4.190999999999998
2014-12-03,2.0,30.220919999999996,3.520440000000001
2015-03-11,1.0,29.611319999999996,-0.6096000000000005
2015-06-17,1.0,30.038040000000002,0.42672000000000376
2015-09-16,2.0,32.766,2.727959999999998
2015-12-17,2.0,35.173919999999995,2.40792
2016-03-16,1.0,35.05199999999999,-0.12192000000000348
2016-06-15,2.0,36.28644,1.2344400000000049
2016-09-14,2.0,40.87368,4.587239999999997
2016-12-14,2.0,43.61688,2.743200000000002
2017-03-15,1.0,43.235879999999995,-0.3810000000000031
2017-06-14,1.0,44.10456,0.8686800000000001
2017-09-07,1.0,44.56176,0.4572000000000004
2017-12-07,1.0,44.66844,0.10667999999999953
2018-03-07,1.0,44.165519999999994,-0.502920000000001
2018-06-07,1.0,45.1104,0.944880000000003
2018-09-12,2.0,47.64024,2.5298399999999974
2018-12-05,2.0,50.39868,2.7584400000000007
2019-03-06,1.0,49.48428,-0.9144000000000008
2019-06-06,2.0,50.9778,1.4935200000000046
2019-09-05,2.0,54.22391999999999,3.246119999999992
2019-12-13,2.0,58.12536,3.9014400000000102
2020-03-18,1.0,56.90616,-1.219200000000001
2020-07-22,1.0,57.652919999999995,0.7467599999999966
2020-10-13,1.0,58.506359999999994,0.8534399999999962
2021-01-21,1.0,57.43956,-1.0667999999999953
2021-04-20,1.0,57.881519999999995,0.4419599999999964
2021-07-26,1.0,57.957719999999995,0.07620000000000288
