Date,Slip Category,Displacements (mm),Change in Displacement (mm)
2010-04-19,,0.0,
2010-05-17,1.0,-0.51816,-0.51816
2010-07-14,1.0,-0.33527999999999997,0.18288000000000004
2010-10-26,1.0,0.04572,0.38099999999999995
2011-02-24,3.0,6.53796,6.49224
2011-03-25,3.0,13.15212,6.61416
