Date,Slip Category,Displacements (mm),Change in Displacement (mm)
2006-03-08,,0.0,
2006-03-29,1.0,-0.13716,-0.13716
2006-06-08,1.0,-0.04572,0.09144000000000001
2006-07-12,2.0,3.18516,3.23088
2006-09-12,2.0,5.59308,2.40792
2007-01-17,1.0,6.324599999999999,0.7315199999999997
2007-03-07,2.0,8.01624,1.6916399999999998
2007-06-13,1.0,8.412479999999999,0.39624000000000004
2007-09-11,3.0,13.60932,5.196840000000001
2007-12-05,2.0,15.63624,2.0269199999999996
2008-03-25,1.0,16.398239999999998,0.7619999999999978
2008-06-17,1.0,17.34312,0.9448800000000003
2008-09-16,2.0,21.4122,4.06908
2009-02-26,2.0,24.566879999999998,3.154679999999999
2009-06-10,1.0,24.33828,-0.22859999999999736
2009-09-22,3.0,30.29712,5.95884
2010-08-11,2.0,33.909,3.6118799999999966
2010-11-17,2.0,36.27119999999999,2.362199999999999
2011-03-01,2.0,37.65803999999999,1.3868399999999994
2011-06-15,2.0,40.2336,2.575560000000004
2011-10-20,2.0,43.78452,3.550919999999998
2012-01-24,1.0,44.775119999999994,0.990599999999998
2012-05-02,1.0,44.577,-0.19812000000000074
2012-11-27,3.0,50.70348,6.126480000000002
2013-05-20,2.0,52.30368,1.600200000000004
2013-11-18,2.0,54.34584,2.0421600000000004
2014-05-27,1.0,55.07736,0.7315199999999984
2014-12-01,2.0,60.076080000000005,4.998720000000002
2015-06-16,1.0,60.59424,0.5181599999999993
2015-12-15,3.0,67.42175999999999,6.827519999999992
2016-06-14,2.0,68.97623999999999,1.5544799999999979
2016-12-12,3.0,78.72984,9.753600000000008
2017-06-13,2.0,80.08619999999999,1.3563599999999971
2017-12-05,2.0,82.69223999999998,2.606039999999995
2018-06-06,1.0,83.21039999999999,0.5181599999999993
2018-12-04,3.0,89.33688,6.126480000000002
2019-06-05,2.0,90.92184,1.584960000000006
2019-12-11,3.0,97.24643999999999,6.324599999999991
