Date,Slip Category,Displacements (mm),Change in Displacement (mm)
9/26/2017,,0,
12/26/2017,1,0.24384,0.24384
3/19/2018,1,0.24384,0
6/19/2018,1,0.71628,0.47244
9/18/2018,1,0.5334,-0.18288
12/19/2018,1,0.39624,-0.13716
3/20/2019,1,1.38684,0.9906
6/21/2019,1,0.96012,-0.42672
9/16/2019,1,1.2954,0.33528
12/19/2019,1,1.46304,0.16764
5/7/2020,3,20.43684,18.9738
8/17/2020,2,25.31364,4.8768
11/18/2020,1,24.97836,-0.33528
